phi1,phi2,flip_time
-0.281818,2.72424,-1
-0.281818,2.78687,-1
-0.281818,2.84949,-1
-0.281818,2.91212,-1
-0.281818,2.97475,0.437127
-0.281818,3.03737,0.254915
-0.281818,3.1,0.139245
-0.219192,-3.1,-1
-0.219192,-3.03737,-1
-0.219192,-2.97475,-1
-0.219192,-2.91212,-1
-0.219192,-2.84949,-1
-0.219192,-2.78687,-1
-0.219192,-2.72424,-1
-0.219192,-2.66162,-1
-0.219192,-2.59899,-1
-0.219192,-2.53636,-1
-0.219192,-2.47374,-1
-0.219192,-2.41111,-1
-0.219192,-2.34848,-1
-0.219192,-2.28586,-1
-0.219192,-2.22323,-1
-0.219192,-2.16061,-1
-0.219192,-2.09798,-1
-0.219192,-2.03535,-1
-0.219192,-1.97273,-1
-0.219192,-1.9101,-1
-0.219192,-1.84747,-1
-0.219192,-1.78485,-1
-0.219192,-1.72222,-1
-0.219192,-1.6596,-1
-0.219192,-1.59697,-1
-0.219192,-1.53434,-1
-0.219192,-1.47172,-1
-0.219192,-1.40909,-1
-0.219192,-1.34646,-1
-0.219192,-1.28384,-1
-0.219192,-1.22121,-1
-0.219192,-1.15859,-1
-0.219192,-1.09596,-1
-0.219192,-1.03333,-1
-0.219192,-0.970707,-1
-0.219192,-0.908081,-1
-0.219192,-0.845455,-1
-0.219192,-0.782828,-1
-0.219192,-0.720202,-1
-0.219192,-0.657576,-1
-0.219192,-0.594949,-1
-0.219192,-0.532323,-1
-0.219192,-0.469697,-1
-0.219192,-0.407071,-1
-0.219192,-0.344444,-1
-0.219192,-0.281818,-1
-0.219192,-0.219192,-1
-0.219192,-0.156566,-1
-0.219192,-0.0939394,-1
-0.219192,-0.0313131,-1
-0.219192,0.0313131,-1
-0.219192,0.0939394,-1
-0.219192,0.156566,-1
-0.219192,0.219192,-1
-0.219192,0.281818,-1
-0.219192,0.344444,-1
-0.219192,0.407071,-1
-0.219192,0.469697,-1
-0.219192,0.532323,-1
-0.219192,0.594949,-1
-0.219192,0.657576,-1
-0.219192,0.720202,-1
-0.219192,0.782828,-1
-0.219192,0.845455,-1
-0.219192,0.908081,-1
-0.219192,0.970707,-1
-0.219192,1.03333,-1
-0.219192,1.09596,-1
-0.219192,1.15859,-1
-0.219192,1.22121,-1
-0.219192,1.28384,-1
-0.219192,1.34646,-1
-0.219192,1.40909,-1
-0.219192,1.47172,-1
-0.219192,1.53434,-1
-0.219192,1.59697,-1
-0.219192,1.6596,-1
-0.219192,1.72222,-1
-0.219192,1.78485,-1
-0.219192,1.84747,-1
-0.219192,1.9101,-1
-0.219192,1.97273,-1
-0.219192,2.03535,-1
-0.219192,2.09798,-1
-0.219192,2.16061,-1
-0.219192,2.22323,-1
-0.219192,2.28586,-1
-0.219192,2.34848,-1
-0.219192,2.41111,-1
-0.219192,2.47374,-1
-0.219192,2.53636,-1
-0.219192,2.59899,-1
-0.219192,2.66162,-1
-0.219192,2.72424,-1
-0.219192,2.78687,-1
-0.219192,2.84949,-1
-0.219192,2.91212,-1
-0.219192,2.97475,-1
-0.219192,3.03737,0.31851
-0.219192,3.1,0.158698
-0.156566,-3.1,-1
-0.156566,-3.03737,-1
-0.156566,-2.97475,-1
-0.156566,-2.91212,-1
-0.156566,-2.84949,-1
-0.156566,-2.78687,-1
-0.156566,-2.72424,-1
-0.156566,-2.66162,-1
-0.156566,-2.59899,-1
-0.156566,-2.53636,-1
-0.156566,-2.47374,-1
-0.156566,-2.41111,-1
-0.156566,-2.34848,-1
-0.156566,-2.28586,-1
-0.156566,-2.22323,-1
-0.156566,-2.16061,-1
-0.156566,-2.09798,-1
-0.156566,-2.03535,-1
-0.156566,-1.97273,-1
-0.156566,-1.9101,-1
-0.156566,-1.84747,-1
-0.156566,-1.78485,-1
-0.156566,-1.72222,-1
-0.156566,-1.6596,-1
-0.156566,-1.59697,-1
-0.156566,-1.53434,-1
-0.156566,-1.47172,-1
-0.156566,-1.40909,-1
-0.156566,-1.34646,-1
-0.156566,-1.28384,-1
-0.156566,-1.22121,-1
-0.156566,-1.15859,-1
-0.156566,-1.09596,-1
-0.156566,-1.03333,-1
-0.156566,-0.970707,-1
-0.156566,-0.908081,-1
-0.156566,-0.845455,-1
-0.156566,-0.782828,-1
-0.156566,-0.720202,-1
-0.156566,-0.657576,-1
-0.156566,-0.594949,-1
-0.156566,-0.532323,-1
-0.156566,-0.469697,-1
-0.156566,-0.407071,-1
-0.156566,-0.344444,-1
-0.156566,-0.281818,-1
-0.156566,-0.219192,-1
-0.156566,-0.156566,-1
-0.156566,-0.0939394,-1
-0.156566,-0.0313131,-1
-0.156566,0.0313131,-1
-0.156566,0.0939394,-1
-0.156566,0.156566,-1
-0.156566,0.219192,-1
-0.156566,0.281818,-1
-0.156566,0.344444,-1
-0.156566,0.407071,-1
-0.156566,0.469697,-1
-0.156566,0.532323,-1
-0.156566,0.594949,-1
-0.156566,0.657576,-1
-0.156566,0.720202,-1
-0.156566,0.782828,-1
-0.156566,0.845455,-1
-0.156566,0.908081,-1
-0.156566,0.970707,-1
-0.156566,1.03333,-1
-0.156566,1.09596,-1
-0.156566,1.15859,-1
-0.156566,1.22121,-1
-0.156566,1.28384,-1
-0.156566,1.34646,-1
-0.156566,1.40909,-1
-0.156566,1.47172,-1
-0.156566,1.53434,-1
-0.156566,1.59697,-1
-0.156566,1.6596,-1
-0.156566,1.72222,-1
-0.156566,1.78485,-1
-0.156566,1.84747,-1
-0.156566,1.9101,-1
-0.156566,1.97273,-1
-0.156566,2.03535,-1
-0.156566,2.09798,-1
-0.156566,2.16061,-1
-0.156566,2.22323,-1
-0.156566,2.28586,-1
-0.156566,2.34848,-1
-0.156566,2.41111,-1
-0.156566,2.47374,-1
-0.156566,2.53636,-1
-0.156566,2.59899,-1
-0.156566,2.66162,-1
-0.156566,2.72424,-1
-0.156566,2.78687,-1
-0.156566,2.84949,-1
-0.156566,2.91212,-1
-0.156566,2.97475,-1
-0.156566,3.03737,-1
-0.156566,3.1,0.194873
-0.0939394,-3.1,-1
-0.0939394,-3.03737,-1
-0.0939394,-2.97475,-1
-0.0939394,-2.91212,-1
-0.0939394,-2.84949,-1
-0.0939394,-2.78687,-1
-0.0939394,-2.72424,-1
-0.0939394,-2.66162,-1
-0.0939394,-2.59899,-1
-0.0939394,-2.53636,-1
-0.0939394,-2.47374,-1
-0.0939394,-2.41111,-1
-0.0939394,-2.34848,-1
-0.0939394,-2.28586,-1
-0.0939394,-2.22323,-1
-0.0939394,-2.16061,-1
-0.0939394,-2.09798,-1
-0.0939394,-2.03535,-1
-0.0939394,-1.97273,-1
-0.0939394,-1.9101,-1
-0.0939394,-1.84747,-1
-0.0939394,-1.78485,-1
-0.0939394,-1.72222,-1
-0.0939394,-1.6596,-1
-0.0939394,-1.59697,-1
-0.0939394,-1.53434,-1
-0.0939394,-1.47172,-1
-0.0939394,-1.40909,-1
-0.0939394,-1.34646,-1
-0.0939394,-1.28384,-1
-0.0939394,-1.22121,-1
-0.0939394,-1.15859,-1
-0.0939394,-1.09596,-1
-0.0939394,-1.03333,-1
-0.0939394,-0.970707,-1
-0.0939394,-0.908081,-1
-0.0939394,-0.845455,-1
-0.0939394,-0.782828,-1
-0.0939394,-0.720202,-1
-0.0939394,-0.657576,-1
-0.0939394,-0.594949,-1
-0.0939394,-0.532323,-1
-0.0939394,-0.469697,-1
-0.0939394,-0.407071,-1
-0.0939394,-0.344444,-1
-0.0939394,-0.281818,-1
-0.0939394,-0.219192,-1
-0.0939394,-0.156566,-1
-0.0939394,-0.0939394,-1
-0.0939394,-0.0313131,-1
-0.0939394,0.0313131,-1
-0.0939394,0.0939394,-1
-0.0939394,0.156566,-1
-0.0939394,0.219192,-1
-0.0939394,0.281818,-1
-0.0939394,0.344444,-1
-0.0939394,0.407071,-1
-0.0939394,0.469697,-1
-0.0939394,0.532323,-1
-0.0939394,0.594949,-1
-0.0939394,0.657576,-1
-0.0939394,0.720202,-1
-0.0939394,0.782828,-1
-0.0939394,0.845455,-1
-0.0939394,0.908081,-1
-0.0939394,0.970707,-1
-0.0939394,1.03333,-1
-0.0939394,1.09596,-1
-0.0939394,1.15859,-1
-0.0939394,1.22121,-1
-0.0939394,1.28384,-1
-0.0939394,1.34646,-1
-0.0939394,1.40909,-1
-0.0939394,1.47172,-1
-0.0939394,1.53434,-1
-0.0939394,1.59697,-1
-0.0939394,1.6596,-1
-0.0939394,1.72222,-1
-0.0939394,1.78485,-1
-0.0939394,1.84747,-1
-0.0939394,1.9101,-1
-0.0939394,1.97273,-1
-0.0939394,2.03535,-1
-0.0939394,2.09798,-1
-0.0939394,2.16061,-1
-0.0939394,2.22323,-1
-0.0939394,2.28586,-1
-0.0939394,2.34848,-1
-0.0939394,2.41111,-1
-0.0939394,2.47374,-1
-0.0939394,2.53636,-1
-0.0939394,2.59899,-1
-0.0939394,2.66162,-1
-0.0939394,2.72424,-1
-0.0939394,2.78687,-1
-0.0939394,2.84949,-1
-0.0939394,2.91212,-1
-0.0939394,2.97475,-1
-0.0939394,3.03737,-1
-0.0939394,3.1,0.292556
-0.0313131,-3.1,-1
-0.0313131,-3.03737,-1
-0.0313131,-2.97475,-1
-0.0313131,-2.91212,-1
-0.0313131,-2.84949,-1
-0.0313131,-2.78687,-1
-0.0313131,-2.72424,-1
-0.0313131,-2.66162,-1
-0.0313131,-2.59899,-1
-0.0313131,-2.53636,-1
-0.0313131,-2.47374,-1
-0.0313131,-2.41111,-1
-0.0313131,-2.34848,-1
-0.0313131,-2.28586,-1
-0.0313131,-2.22323,-1
-0.0313131,-2.16061,-1
-0.0313131,-2.09798,-1
-0.0313131,-2.03535,-1
-0.0313131,-1.97273,-1
-0.0313131,-1.9101,-1
-0.0313131,-1.84747,-1
-0.0313131,-1.78485,-1
-0.0313131,-1.72222,-1
-0.0313131,-1.6596,-1
-0.0313131,-1.59697,-1
-0.0313131,-1.53434,-1
-0.0313131,-1.47172,-1
-0.0313131,-1.40909,-1
-0.0313131,-1.34646,-1
-0.0313131,-1.28384,-1
-0.0313131,-1.22121,-1
-0.0313131,-1.15859,-1
-0.0313131,-1.09596,-1
-0.0313131,-1.03333,-1
-0.0313131,-0.970707,-1
-0.0313131,-0.908081,-1
-0.0313131,-0.845455,-1
-0.0313131,-0.782828,-1
-0.0313131,-0.720202,-1
-0.0313131,-0.657576,-1
-0.0313131,-0.594949,-1
-0.0313131,-0.532323,-1
-0.0313131,-0.469697,-1
-0.0313131,-0.407071,-1
-0.0313131,-0.344444,-1
-0.0313131,-0.281818,-1
-0.0313131,-0.219192,-1
-0.0313131,-0.156566,-1
-0.0313131,-0.0939394,-1
-0.0313131,-0.0313131,-1
-0.0313131,0.0313131,-1
-0.0313131,0.0939394,-1
-0.0313131,0.156566,-1
-0.0313131,0.219192,-1
-0.0313131,0.281818,-1
-0.0313131,0.344444,-1
-0.0313131,0.407071,-1
-0.0313131,0.469697,-1
-0.0313131,0.532323,-1
-0.0313131,0.594949,-1
-0.0313131,0.657576,-1
-0.0313131,0.720202,-1
-0.0313131,0.782828,-1
-0.0313131,0.845455,-1
-0.0313131,0.908081,-1
-0.0313131,0.970707,-1
-0.0313131,1.03333,-1
-0.0313131,1.09596,-1
-0.0313131,1.15859,-1
-0.0313131,1.22121,-1
-0.0313131,1.28384,-1
-0.0313131,1.34646,-1
-0.0313131,1.40909,-1
-0.0313131,1.47172,-1
-0.0313131,1.53434,-1
-0.0313131,1.59697,-1
-0.0313131,1.6596,-1
-0.0313131,1.72222,-1
-0.0313131,1.78485,-1
-0.0313131,1.84747,-1
-0.0313131,1.9101,-1
-0.0313131,1.97273,-1
-0.0313131,2.03535,-1
-0.0313131,2.09798,-1
-0.0313131,2.16061,-1
-0.0313131,2.22323,-1
-0.0313131,2.28586,-1
-0.0313131,2.34848,-1
-0.0313131,2.41111,-1
-0.0313131,2.47374,-1
-0.0313131,2.53636,-1
-0.0313131,2.59899,-1
-0.0313131,2.66162,-1
-0.0313131,2.72424,-1
-0.0313131,2.78687,-1
-0.0313131,2.84949,-1
-0.0313131,2.91212,-1
-0.0313131,2.97475,-1
-0.0313131,3.03737,-1
-0.0313131,3.1,-1
0.0313131,-3.1,-1
0.0313131,-3.03737,-1
0.0313131,-2.97475,-1
0.0313131,-2.91212,-1
0.0313131,-2.84949,-1
0.0313131,-2.78687,-1
0.0313131,-2.72424,-1
0.0313131,-2.66162,-1
0.0313131,-2.59899,-1
0.0313131,-2.53636,-1
0.0313131,-2.47374,-1
0.0313131,-2.41111,-1
0.0313131,-2.34848,-1
0.0313131,-2.28586,-1
0.0313131,-2.22323,-1
0.0313131,-2.16061,-1
0.0313131,-2.09798,-1
0.0313131,-2.03535,-1
0.0313131,-1.97273,-1
0.0313131,-1.9101,-1
0.0313131,-1.84747,-1
0.0313131,-1.78485,-1
0.0313131,-1.72222,-1
0.0313131,-1.6596,-1
0.0313131,-1.59697,-1
0.0313131,-1.53434,-1
0.0313131,-1.47172,-1
0.0313131,-1.40909,-1
0.0313131,-1.34646,-1
0.0313131,-1.28384,-1
0.0313131,-1.22121,-1
0.0313131,-1.15859,-1
0.0313131,-1.09596,-1
0.0313131,-1.03333,-1
0.0313131,-0.970707,-1
0.0313131,-0.908081,-1
0.0313131,-0.845455,-1
0.0313131,-0.782828,-1
0.0313131,-0.720202,-1
0.0313131,-0.657576,-1
0.0313131,-0.594949,-1
0.0313131,-0.532323,-1
0.0313131,-0.469697,-1
0.0313131,-0.407071,-1
0.0313131,-0.344444,-1
0.0313131,-0.281818,-1
0.0313131,-0.219192,-1
0.0313131,-0.156566,-1
0.0313131,-0.0939394,-1
0.0313131,-0.0313131,-1
0.0313131,0.0313131,-1
0.0313131,0.0939394,-1
0.0313131,0.156566,-1
0.0313131,0.219192,-1
0.0313131,0.281818,-1
0.0313131,0.344444,-1
0.0313131,0.407071,-1
0.0313131,0.469697,-1
0.0313131,0.532323,-1
0.0313131,0.594949,-1
0.0313131,0.657576,-1
0.0313131,0.720202,-1
0.0313131,0.782828,-1
0.0313131,0.845455,-1
0.0313131,0.908081,-1
0.0313131,0.970707,-1
0.0313131,1.03333,-1
0.0313131,1.09596,-1
0.0313131,1.15859,-1
0.0313131,1.22121,-1
0.0313131,1.28384,-1
0.0313131,1.34646,-1
0.0313131,1.40909,-1
0.0313131,1.47172,-1
0.0313131,1.53434,-1
0.0313131,1.59697,-1
0.0313131,1.6596,-1
0.0313131,1.72222,-1
0.0313131,1.78485,-1
0.0313131,1.84747,-1
0.0313131,1.9101,-1
0.0313131,1.97273,-1
0.0313131,2.03535,-1
0.0313131,2.09798,-1
0.0313131,2.16061,-1
0.0313131,2.22323,-1
0.0313131,2.28586,-1
0.0313131,2.34848,-1
0.0313131,2.41111,-1
0.0313131,2.47374,-1
0.0313131,2.53636,-1
0.0313131,2.59899,-1
0.0313131,2.66162,-1
0.0313131,2.72424,-1
0.0313131,2.78687,-1
0.0313131,2.84949,-1
0.0313131,2.91212,-1
0.0313131,2.97475,-1
0.0313131,3.03737,-1
0.0313131,3.1,-1
0.0939394,-3.1,0.292556
0.0939394,-3.03737,-1
0.0939394,-2.97475,-1
0.0939394,-2.91212,-1
0.0939394,-2.84949,-1
0.0939394,-2.78687,-1
0.0939394,-2.72424,-1
0.0939394,-2.66162,-1
0.0939394,-2.59899,-1
0.0939394,-2.53636,-1
0.0939394,-2.47374,-1
0.0939394,-2.41111,-1
0.0939394,-2.34848,-1
0.0939394,-2.28586,-1
0.0939394,-2.22323,-1
0.0939394,-2.16061,-1
0.0939394,-2.09798,-1
0.0939394,-2.03535,-1
0.0939394,-1.97273,-1
0.0939394,-1.9101,-1
0.0939394,-1.84747,-1
0.0939394,-1.78485,-1
0.0939394,-1.72222,-1
0.0939394,-1.6596,-1
0.0939394,-1.59697,-1
0.0939394,-1.53434,-1
0.0939394,-1.47172,-1
0.0939394,-1.40909,-1
0.0939394,-1.34646,-1
0.0939394,-1.28384,-1
0.0939394,-1.22121,-1
0.0939394,-1.15859,-1
0.0939394,-1.09596,-1
0.0939394,-1.03333,-1
0.0939394,-0.970707,-1
0.0939394,-0.908081,-1
0.0939394,-0.845455,-1
0.0939394,-0.782828,-1
0.0939394,-0.720202,-1
0.0939394,-0.657576,-1
0.0939394,-0.594949,-1
0.0939394,-0.532323,-1
0.0939394,-0.469697,-1
0.0939394,-0.407071,-1
0.0939394,-0.344444,-1
0.0939394,-0.281818,-1
0.0939394,-0.219192,-1
0.0939394,-0.156566,-1
0.0939394,-0.0939394,-1
0.0939394,-0.0313131,-1
0.0939394,0.0313131,-1
0.0939394,0.0939394,-1
0.0939394,0.156566,-1
0.0939394,0.219192,-1
0.0939394,0.281818,-1
0.0939394,0.344444,-1
0.0939394,0.407071,-1
0.0939394,0.469697,-1
0.0939394,0.532323,-1
0.0939394,0.594949,-1
0.0939394,0.657576,-1
0.0939394,0.720202,-1
0.0939394,0.782828,-1
0.0939394,0.845455,-1
0.0939394,0.908081,-1
0.0939394,0.970707,-1
0.0939394,1.03333,-1
0.0939394,1.09596,-1
0.0939394,1.15859,-1
0.0939394,1.22121,-1
0.0939394,1.28384,-1
0.0939394,1.34646,-1
0.0939394,1.40909,-1
0.0939394,1.47172,-1
0.0939394,1.53434,-1
0.0939394,1.59697,-1
0.0939394,1.6596,-1
0.0939394,1.72222,-1
0.0939394,1.78485,-1
0.0939394,1.84747,-1
0.0939394,1.9101,-1
0.0939394,1.97273,-1
0.0939394,2.03535,-1
0.0939394,2.09798,-1
0.0939394,2.16061,-1
0.0939394,2.22323,-1
0.0939394,2.28586,-1
0.0939394,2.34848,-1
0.0939394,2.41111,-1
0.0939394,2.47374,-1
0.0939394,2.53636,-1
0.0939394,2.59899,-1
0.0939394,2.66162,-1
0.0939394,2.72424,-1
0.0939394,2.78687,-1
0.0939394,2.84949,-1
0.0939394,2.91212,-1
0.0939394,2.97475,-1
0.0939394,3.03737,-1
0.0939394,3.1,-1
0.156566,-3.1,0.194873
0.156566,-3.03737,-1
0.156566,-2.97475,-1
0.156566,-2.91212,-1
0.156566,-2.84949,-1
0.156566,-2.78687,-1
0.156566,-2.72424,-1
0.156566,-2.66162,-1
0.156566,-2.59899,-1
0.156566,-2.53636,-1
0.156566,-2.47374,-1
0.156566,-2.41111,-1
0.156566,-2.34848,-1
0.156566,-2.28586,-1
0.156566,-2.22323,-1
0.156566,-2.16061,-1
0.156566,-2.09798,-1
0.156566,-2.03535,-1
0.156566,-1.97273,-1
0.156566,-1.9101,-1
0.156566,-1.84747,-1
0.156566,-1.78485,-1
0.156566,-1.72222,-1
0.156566,-1.6596,-1
0.156566,-1.59697,-1
0.156566,-1.53434,-1
0.156566,-1.47172,-1
0.156566,-1.40909,-1
0.156566,-1.34646,-1
0.156566,-1.28384,-1
0.156566,-1.22121,-1
0.156566,-1.15859,-1
0.156566,-1.09596,-1
0.156566,-1.03333,-1
0.156566,-0.970707,-1
0.156566,-0.908081,-1
0.156566,-0.845455,-1
0.156566,-0.782828,-1
0.156566,-0.720202,-1
0.156566,-0.657576,-1
0.156566,-0.594949,-1
0.156566,-0.532323,-1
0.156566,-0.469697,-1
0.156566,-0.407071,-1
0.156566,-0.344444,-1
0.156566,-0.281818,-1
0.156566,-0.219192,-1
0.156566,-0.156566,-1
0.156566,-0.0939394,-1
0.156566,-0.0313131,-1
0.156566,0.0313131,-1
0.156566,0.0939394,-1
0.156566,0.156566,-1
0.156566,0.219192,-1
0.156566,0.281818,-1
0.156566,0.344444,-1
0.156566,0.407071,-1
0.156566,0.469697,-1
0.156566,0.532323,-1
0.156566,0.594949,-1
0.156566,0.657576,-1
0.156566,0.720202,-1
0.156566,0.782828,-1
0.156566,0.845455,-1
0.156566,0.908081,-1
0.156566,0.970707,-1
0.156566,1.03333,-1
0.156566,1.09596,-1
0.156566,1.15859,-1
0.156566,1.22121,-1
0.156566,1.28384,-1
0.156566,1.34646,-1
0.156566,1.40909,-1
0.156566,1.47172,-1
0.156566,1.53434,-1
0.156566,1.59697,-1
0.156566,1.6596,-1
0.156566,1.72222,-1
0.156566,1.78485,-1
0.156566,1.84747,-1
0.156566,1.9101,-1
0.156566,1.97273,-1
0.156566,2.03535,-1
0.156566,2.09798,-1
0.156566,2.16061,-1
0.156566,2.22323,-1
0.156566,2.28586,-1
0.156566,2.34848,-1
0.156566,2.41111,-1
0.156566,2.47374,-1
0.156566,2.53636,-1
0.156566,2.59899,-1
0.156566,2.66162,-1
0.156566,2.72424,-1
0.156566,2.78687,-1
0.156566,2.84949,-1
0.156566,2.91212,-1
0.156566,2.97475,-1
0.156566,3.03737,-1
0.156566,3.1,-1
0.219192,-3.1,0.158698
0.219192,-3.03737,0.31851
0.219192,-2.97475,-1
0.219192,-2.91212,-1
0.219192,-2.84949,-1
0.219192,-2.78687,-1
0.219192,-2.72424,-1
0.219192,-2.66162,-1
0.219192,-2.59899,-1
0.219192,-2.53636,-1
0.219192,-2.47374,-1
0.219192,-2.41111,-1
0.219192,-2.34848,-1
0.219192,-2.28586,-1
0.219192,-2.22323,-1
0.219192,-2.16061,-1
0.219192,-2.09798,-1
0.219192,-2.03535,-1
0.219192,-1.97273,-1
0.219192,-1.9101,-1
0.219192,-1.84747,-1
0.219192,-1.78485,-1
0.219192,-1.72222,-1
0.219192,-1.6596,-1
0.219192,-1.59697,-1
0.219192,-1.53434,-1
0.219192,-1.47172,-1
0.219192,-1.40909,-1
0.219192,-1.34646,-1
0.219192,-1.28384,-1
0.219192,-1.22121,-1
0.219192,-1.15859,-1
0.219192,-1.09596,-1
0.219192,-1.03333,-1
0.219192,-0.970707,-1
0.219192,-0.908081,-1
0.219192,-0.845455,-1
0.219192,-0.782828,-1
0.219192,-0.720202,-1
0.219192,-0.657576,-1
0.219192,-0.594949,-1
0.219192,-0.532323,-1
0.219192,-0.469697,-1
0.219192,-0.407071,-1
0.219192,-0.344444,-1
0.219192,-0.281818,-1
0.219192,-0.219192,-1
0.219192,-0.156566,-1
0.219192,-0.0939394,-1
0.219192,-0.0313131,-1
0.219192,0.0313131,-1
0.219192,0.0939394,-1
0.219192,0.156566,-1
0.219192,0.219192,-1
0.219192,0.281818,-1
0.219192,0.344444,-1
0.219192,0.407071,-1
0.219192,0.469697,-1
0.219192,0.532323,-1
0.219192,0.594949,-1
0.219192,0.657576,-1
0.219192,0.720202,-1
0.219192,0.782828,-1
0.219192,0.845455,-1
0.219192,0.908081,-1
0.219192,0.970707,-1
0.219192,1.03333,-1
0.219192,1.09596,-1
0.219192,1.15859,-1
0.219192,1.22121,-1
0.219192,1.28384,-1
0.219192,1.34646,-1
0.219192,1.40909,-1
0.219192,1.47172,-1
0.219192,1.53434,-1
0.219192,1.59697,-1
0.219192,1.6596,-1
0.219192,1.72222,-1
0.219192,1.78485,-1
0.219192,1.84747,-1
0.219192,1.9101,-1
0.219192,1.97273,-1
0.219192,2.03535,-1
0.219192,2.09798,-1
0.219192,2.16061,-1
0.219192,2.22323,-1
0.219192,2.28586,-1
0.219192,2.34848,-1
0.219192,2.41111,-1
0.219192,2.47374,-1
0.219192,2.53636,-1
0.219192,2.59899,-1
0.219192,2.66162,-1
0.219192,2.72424,-1
0.219192,2.78687,-1
0.219192,2.84949,-1
0.219192,2.91212,-1
0.219192,2.97475,-1
0.219192,3.03737,-1
0.219192,3.1,-1
0.281818,-3.1,0.139245
0.281818,-3.03737,0.254915
0.281818,-2.97475,0.437127
0.281818,-2.91212,-1
0.281818,-2.84949,-1
0.281818,-2.78687,-1
0.281818,-2.72424,-1
0.281818,-2.66162,-1
0.281818,-2.59899,-1
0.281818,-2.53636,-1
0.281818,-2.47374,-1
0.281818,-2.41111,-1
0.281818,-2.34848,-1
0.281818,-2.28586,-1
0.281818,-2.22323,-1
0.281818,-2.16061,-1
0.281818,-2.09798,-1
0.281818,-2.03535,-1
0.281818,-1.97273,-1
0.281818,-1.9101,-1
0.281818,-1.84747,-1
0.281818,-1.78485,-1
0.281818,-1.72222,-1
0.281818,-1.6596,-1
0.281818,-1.59697,-1
0.281818,-1.53434,-1
0.281818,-1.47172,-1
0.281818,-1.40909,-1
0.281818,-1.34646,-1
0.281818,-1.28384,-1
0.281818,-1.22121,-1
0.281818,-1.15859,-1
0.281818,-1.09596,-1
0.281818,-1.03333,-1
0.281818,-0.970707,-1
0.281818,-0.908081,-1
0.281818,-0.845455,-1
0.281818,-0.782828,-1
0.281818,-0.720202,-1
0.281818,-0.657576,-1
0.281818,-0.594949,-1
0.281818,-0.532323,-1
0.281818,-0.469697,-1
0.281818,-0.407071,-1
0.281818,-0.344444,-1
0.281818,-0.281818,-1
0.281818,-0.219192,-1
0.281818,-0.156566,-1
0.281818,-0.0939394,-1
0.281818,-0.0313131,-1
0.281818,0.0313131,-1
0.281818,0.0939394,-1
0.281818,0.156566,-1
0.281818,0.219192,-1
0.281818,0.281818,-1
0.281818,0.344444,-1
0.281818,0.407071,-1
0.281818,0.469697,-1
0.281818,0.532323,-1
0.281818,0.594949,-1
0.281818,0.657576,-1
0.281818,0.720202,-1
0.281818,0.782828,-1
0.281818,0.845455,-1
0.281818,0.908081,-1
0.281818,0.970707,-1
0.281818,1.03333,-1
0.281818,1.09596,-1
0.281818,1.15859,-1
0.281818,1.22121,-1
0.281818,1.28384,-1
0.281818,1.34646,-1
0.281818,1.40909,-1
0.281818,1.47172,-1
0.281818,1.53434,-1
0.281818,1.59697,-1
0.281818,1.6596,-1
0.281818,1.72222,-1
0.281818,1.78485,-1
0.281818,1.84747,-1
0.281818,1.9101,-1
0.281818,1.97273,-1
0.281818,2.03535,-1
0.281818,2.09798,-1
0.281818,2.16061,-1
0.281818,2.22323,-1
0.281818,2.28586,-1
0.281818,2.34848,-1
0.281818,2.41111,-1
0.281818,2.47374,-1
0.281818,2.53636,-1
0.281818,2.59899,-1
0.281818,2.66162,-1
0.281818,2.72424,-1
0.281818,2.78687,-1
0.281818,2.84949,-1
0.281818,2.91212,-1
0.281818,2.97475,-1
0.281818,3.03737,-1
0.281818,3.1,-1
0.344444,-3.1,0.127346
0.344444,-3.03737,0.222695
0.344444,-2.97475,0.330937
0.344444,-2.91212,-1
0.344444,-2.84949,-1
0.344444,-2.78687,-1
0.344444,-2.72424,-1
0.344444,-2.66162,-1
0.344444,-2.59899,-1
0.344444,-2.53636,-1
0.344444,-2.47374,-1
0.344444,-2.41111,-1
0.344444,-2.34848,-1
0.344444,-2.28586,-1
0.344444,-2.22323,-1
0.344444,-2.16061,-1
0.344444,-2.09798,-1
0.344444,-2.03535,-1
0.344444,-1.97273,-1
0.344444,-1.9101,-1
0.344444,-1.84747,-1
0.344444,-1.78485,-1
0.344444,-1.72222,-1
0.344444,-1.6596,-1
0.344444,-1.59697,-1
0.344444,-1.53434,-1
0.344444,-1.47172,-1
0.344444,-1.40909,-1
0.344444,-1.34646,-1
0.344444,-1.28384,-1
0.344444,-1.22121,-1
0.344444,-1.15859,-1
0.344444,-1.09596,-1
0.344444,-1.03333,-1
0.344444,-0.970707,-1
0.344444,-0.908081,-1
0.344444,-0.845455,-1
0.344444,-0.782828,-1
0.344444,-0.720202,-1
0.344444,-0.657576,-1
0.344444,-0.594949,-1
0.344444,-0.532323,-1
0.344444,-0.469697,-1
0.344444,-0.407071,-1
0.344444,-0.344444,-1
0.344444,-0.281818,-1
0.344444,-0.219192,-1
0.344444,-0.156566,-1
0.344444,-0.0939394,-1
0.344444,-0.0313131,-1
0.344444,0.0313131,-1
0.344444,0.0939394,-1
0.344444,0.156566,-1
0.344444,0.219192,-1
0.344444,0.281818,-1
0.344444,0.344444,-1
0.344444,0.407071,-1
0.344444,0.469697,-1
0.344444,0.532323,-1
0.344444,0.594949,-1
0.344444,0.657576,-1
0.344444,0.720202,-1
0.344444,0.782828,-1
0.344444,0.845455,-1
